id,name,depth,products,our_path,has_qualifier,passA_verdict,passA_score,passA_n_candidates,passA_shopify,passB_verdict,passB_score,passB_tier,passB_scope,passB_n_candidates,passB_shopify_id,passB_shopify,passB_shopify_en,passB_level,passB_is_leaf,passB_ancestor_level_match,passB_n_attrs,passB_attrs,passB_nearest_miss
1470,KECAP MANIS KEMASAN REFILL (POUCH),6,38,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > KECAP > KECAP MANIS > KECAP MANIS KEMASAN REFILL (POUCH),False,UNMAPPED,0.2,1,,UNMAPPED,0.2,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Kondimen & Saus > Kecap"
1596,SAPU NILON,7,38,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SAPU > SAPU NILON,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Rumah & Taman > Perlengkapan Rumah Tangga > Perlengkapan Pembersih Rumah Tangga > Sapu
1601,SIKAT CUCI BAJU,7,38,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT > SIKAT CUCI BAJU,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,"Kendaraan & Suku Cadang > Suku Cadang & Aksesori Kendaraan > Pemeliharaan, Perawatan & Dekorasi Kendaraan > Pembersihan Kendaraan > Sikat Cuci Mobil"
1610,TISU GULUNG,7,38,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > TISU > TISU GULUNG,False,UNMAPPED,0.333,8,,UNMAPPED,0.333,,global,8,,,,,,,,,Seni & Hiburan > Pesta & Perayaan > Pemberian Hadiah > Bungkus Kado > Kertas Tisu
1667,KOMPOR GAS,7,38,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT MASAK > KOMPOR GAS,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Rumah & Taman > Dapur & Ruang Makan > Peralatan Dapur > Kompor
1731,KERANJANG ANYAMAN,8,38,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > KERANJANG & TEMPAT SAMPAH > KERANJANG DAPUR > KERANJANG ANYAMAN,False,UNMAPPED,0.5,2,,UNMAPPED,0.5,,global,2,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Tempat Tidur Hewan Piaraan > Keranjang
1767,CANGKIR KERAMIK,8,38,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN > CANGKIR > CANGKIR KERAMIK,False,UNMAPPED,0.333,9,,UNMAPPED,0.333,,global,9,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Aksesori Alat Musik & Orkestra > Aksesori Alat Musik Tiup Logam > Peredam Alat Musik Tiup Logam > Peredam Cangkir
1803,FORMAL,5,38,UNUSED > AREA DISPLAY > CARDINAL > CARDINAL NORMAL > FORMAL,False,UNMAPPED,0.5,1,,UNMAPPED,0.0,,global,0,,,,,,,,,
1850,SAMBAL KEMASAN JAR,6,38,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > SAOS  PEDAS & SAMBAL > SAOS SAMBAL > SAMBAL KEMASAN JAR,False,UNMAPPED,0.2,1,,UNMAPPED,0.2,,global,1,,,,,,,,,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Alat Kosmetik > Kemasan dan Wadah Kosmetik
8,Fashion,1,37,Fashion,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
156,GERGAJI,3,37,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > GERGAJI,False,EXACT,1.0,1,Perkakas > Peralatan > Gergaji,EXACT,1.0,exact-raw,vertical,1,ha-15-62,Perkakas > Peralatan > Gergaji,Hardware > Tools > Saws,2,False,True,3,Warna | Pola | Cocok untuk jenis bahan,
604,KORNET,4,37,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > KORNET,False,EXACT,1.0,1,Seni & Hiburan > Hobi & Seni Kreatif > Alat Musik > Alat Musik Tiup Logam > Trompet & Kornet > Kornet,EXACT,1.0,exact-raw,global,1,ae-2-8-3-5-1,Seni & Hiburan > Hobi & Seni Kreatif > Alat Musik > Alat Musik Tiup Logam > Trompet & Kornet > Kornet,Arts & Entertainment > Hobbies & Creative Arts > Musical Instruments > Brass Instruments > Trumpets & Cornets > Cornets,5,True,False,5,Ukuran lonceng | Konfigurasi katup alat musik tiup logam | Jenis tangkai mouthpiece kornet | Bahan alat musik | Nada penalaan,
1121,ALAT CUTTER,4,37,Alat dan Buku Tulis > PERALATAN UMUM > CUTTER & REFILL > ALAT CUTTER,False,UNMAPPED,0.333,37,,UNMAPPED,0.333,,global,37,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Alat Seni & Kerajinan > Alat Benang & Benang Rajut > Card & Sikat Serat > Alat Teasing
1553,LEMARI PENYIMPANAN SUSUN,6,37,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN PAKAIAN DAN CUCIAN > LEMARI PENYIMPANAN SUSUN,False,AMBIGUOUS,0.667,2,Furnitur > Lemari & Penyimpanan,AMBIGUOUS,0.667,fuzzy-raw,vertical,2,,,,,,,,,
1720,PANCI SUSU,8,37,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT MASAK > PANCI > PANCI SUSU,False,UNMAPPED,0.5,3,,UNMAPPED,0.5,,global,3,,,,,,,,,"Makanan, Minuman & Tembakau > Minuman > Susu"
1724,ZIPPER BAG,8,37,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > TEMPAT PENYIMPANAN MAKANAN & MINUMAN > TEMPAT PENYIMPANAN MAKANAN > ZIPPER BAG,False,UNMAPPED,0.25,3,,UNMAPPED,0.25,,global,3,,,,,,,,,Furnitur > Kursi > Kursi Bean Bag
1841,CLIPBOARD,3,37,Alat dan Buku Tulis > ALAT TULIS > CLIPBOARD,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
219,PENITI,3,36,"Hobi, Ibadah, dan Olahraga > MENJAHIT > PENITI",False,EXACT,1.0,1,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Alat Seni & Kerajinan > Peniti,EXACT,1.0,exact-raw,vertical,1,ae-2-1-4-14,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Alat Seni & Kerajinan > Peniti,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Safety Pins,4,True,False,2,Bahan alat seni/kerajinan | Ukuran peniti,
314,BUKU ROHANI,3,36,Alat dan Buku Tulis > BUKU BACAAN > BUKU ROHANI,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Media > Buku
554,TEPUNG KUE INSTANT,4,36,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE > TEPUNG KUE INSTANT,False,UNMAPPED,0.333,2,,UNMAPPED,0.333,,global,2,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Bakeri > Kue & Hidangan Pencuci Mulut > Kue"
818,SIKAT BOTOL SUSU & DOT,4,36,Keperluan Anak dan Bayi > PERALATAN UNTUK ANAK & BAYI > PERALATAN KEBERSIHAN ANAK & BAYI > SIKAT BOTOL SUSU & DOT,False,UNMAPPED,0.4,1,,UNMAPPED,0.4,,global,1,,,,,,,,,Bayi & Balita > Perawatan & Pemberian Makan > Kebutuhan Pokok Pemberian Makan > Dot & Pelapis Botol Bayi > Dot Botol Bayi
1179,CELANA BOXER,4,36,Fashion > FASHION PRIA > PAKAIAN DALAM PRIA > CELANA BOXER,False,AMBIGUOUS,0.667,4,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Pakaian Dalam Bayi & Anak > Pakaian Dalam Balita > Celana Dalam Boxer,AMBIGUOUS,0.667,fuzzy-raw,vertical,4,,,,,,,,,
1185,KAUS POLO WANITA,4,36,Fashion > FASHION WANITA > ATASAN WANITA > KAUS POLO WANITA,True,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,3,,,,,,,,,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Atasan Bayi & Anak > Polo
1297,SERAGAM PANGSI,4,36,Fashion > SERAGAM & ATRIBUT SEKOLAH > SERAGAM SEKOLAH > SERAGAM PANGSI,False,UNMAPPED,0.333,8,,UNMAPPED,0.333,,global,8,,,,,,,,,Busana dan Aksesori > Pakaian > Seragam & Pakaian Kerja > Seragam Pendeta
1586,KAIN MICROFIBER,7,36,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > KAIN UNTUK LAP & PEL > KAIN MICROFIBER,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Bahan Seni & Kerajinan > Tekstil > Kain
1737,SENDOK STAINLESS ,8,36,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN > SENDOK > SENDOK STAINLESS ,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Rumah & Taman > Dapur & Ruang Makan > Peralatan Makan > Peralatan Makan > Sendok
181,SEAL TAPE,3,35,Perbaikan Rumah > MATERIAL PERBAIKAN RUMAH > SEAL TAPE,False,UNMAPPED,0.333,3,,UNMAPPED,0.333,,global,3,,,,,,,,,"Elektronik > Cetak, Salin, Pindai & Faks > Aksesori Printer 3D > Build Tape"
220,PITA,3,35,"Hobi, Ibadah, dan Olahraga > MENJAHIT > PITA",False,UNMAPPED,0.5,27,,UNMAPPED,0.5,,global,27,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Bahan Seni & Kerajinan > Perekat & Magnet Kerajinan > Pita Dekoratif
276,ANTENA TV,3,35,Elektronik > ALAT ELEKTRONIK RUMAH LAINNYA > ANTENA TV,False,EXACT,1.0,1,Elektronik > Aksesori Elektronik > Antena > Antena TV,EXACT,1.0,exact-raw,vertical,1,el-7-3-6,Elektronik > Aksesori Elektronik > Antena > Antena TV,Electronics > Electronics Accessories > Antennas > TV Antennas,3,True,False,12,Tipe konektor RF antena | Jenis antena | Warna | Gender konektor | Antarmuka perangkat | Pita frekuensi/radio yang didukung | Peringkat ingress protection (IP) | Bahan | Jenis pemasangan | Pola | Polarisasi | Sumber listrik,
379,DASI DEWASA,3,35,Fashion > AKSESORIS FASHION DEWASA > DASI DEWASA,True,UNMAPPED,0.5,2,,EXACT,1.0,exact-stripped,vertical,1,aa-2-23,Busana dan Aksesori > Aksesori Pakaian > Dasi,Apparel & Accessories > Clothing Accessories > Neckties,2,False,True,8,Item aksesori yang disertakan | Ukuran aksesori | Kelompok usia | Warna | Kain | Pola | Jenis kelamin sasaran | Tenun/finishing,
385,ROLL (GULUNGAN) RAMBUT DEWASA,3,35,Fashion > AKSESORIS FASHION DEWASA > ROLL (GULUNGAN) RAMBUT DEWASA,True,UNMAPPED,0.25,1,,UNMAPPED,0.25,,global,22,,,,,,,,,Busana dan Aksesori > Aksesori Pakaian > Aksesori Rambut
497,TENDA,3,35,Mainan dan Alat Lainnya > ALAT LAINNYA > TENDA,False,EXACT,1.0,1,Peralatan Olahraga > Rekreasi Luar Ruang > Berkemah & Hiking > Tenda,EXACT,1.0,exact-raw,vertical,1,sg-4-2-17,Peralatan Olahraga > Rekreasi Luar Ruang > Berkemah & Hiking > Tenda,Sporting Goods > Outdoor Recreation > Camping & Hiking > Tents,3,False,True,4,Warna | Pola | Mekanisme pengaturan | Kompatibilitas lubang cerobong asap,
523,KOPI KEMASAN PACK,5,35,"Makanan dan Minuman > COKLAT, KOPI & TEH > KOPI MENTAH > KOPI BUBUK > KOPI KEMASAN PACK",False,UNMAPPED,0.333,1,,UNMAPPED,0.333,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Minuman > Kopi"
858,WASLAP MANDI ANAK & BAYI,4,35,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI > PERLENGKAPAN MANDI ANAK & BAYI > WASLAP MANDI ANAK & BAYI,True,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Bayi & Balita > Mandi Bayi
1256,SEPATU FLAT DAN SEPATU BALET ANAK PEREMPUAN,4,35,Fashion > SEPATU ANAK & BAYI > SEPATU ANAK & BAYI PEREMPUAN > SEPATU FLAT DAN SEPATU BALET ANAK PEREMPUAN,True,UNMAPPED,0.333,1,,UNMAPPED,0.333,,global,2,,,,,,,,,Busana dan Aksesori > Sepatu
1329,MAKARONI,5,35,Makanan dan Minuman > MAKANAN KECIL  > KACANG DAN SNACK LAINNYA > JAJANAN TRADISIONAL > MAKARONI,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
1380,GEL/KRIM PEREDA NYERI,5,35,Perawatan Diri & Rumah Tangga > Perawatan Diri > OBAT-OBATAN > PEREDA NYERI & OBAT LUAR > GEL/KRIM PEREDA NYERI,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Obat Hewan Piaraan > Pereda Nyeri
1547,ALAS SETRIKAAN,6,35,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN PAKAIAN DAN CUCIAN > ALAS SETRIKAAN,False,UNMAPPED,0.333,17,,UNMAPPED,0.333,,global,17,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Alat Seni & Kerajinan > Alas Potong
1669,PANCI,7,35,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT MASAK > PANCI,False,EXACT,1.0,1,Rumah & Taman > Dapur & Ruang Makan > Aksesori Peralatan Dapur > Aksesori Pembuat Yoghurt > Panci,EXACT,1.0,exact-raw,vertical,1,hg-11-6-32-3,Rumah & Taman > Dapur & Ruang Makan > Aksesori Peralatan Dapur > Aksesori Pembuat Yoghurt > Panci,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Yogurt Maker Accessories > Pots,4,True,False,6,Petunjuk pembersihan | Warna | Jenis tutup | Bahan | Pola | Sertifikasi & standar produk,
203,AKSESORIS MOBIL,3,34,"Hobi, Ibadah, dan Olahraga > Perawatan & Suku Cadang Mobil > AKSESORIS MOBIL",False,UNMAPPED,0.5,2,,UNMAPPED,0.5,,global,2,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Barang Koleksi > Model Skala > Mobil
605,MAKANAN SIAP SAJI,4,34,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > MAKANAN SIAP SAJI,False,FUZZY,0.6,1,"Makanan, Minuman & Tembakau > Item Makanan > Makanan Olahan > Makanan Penutup & Manisan Siap Saji",FUZZY,0.6,fuzzy-raw,vertical,1,fb-2-15-3,"Makanan, Minuman & Tembakau > Item Makanan > Makanan Olahan > Makanan Penutup & Manisan Siap Saji","Food, Beverages & Tobacco > Food Items > Prepared Foods > Prepared Desserts & Sweets",3,True,False,6,Informasi alergen | Preferensi diet | Bentuk produk makanan | Petunjuk pemanasan | Hidangan makan | Persyaratan penyimpanan,
961,KUNCI L,4,34,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > KUNCI > KUNCI L,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Rumah & Taman > Keamanan Bisnis & Rumah > Aksesori Brankas Keamanan > Kunci
1041,KACAMATA RENANG,4,34,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > PERALATAN & PERLENGKAPAN RENANG > KACAMATA RENANG",False,EXACT,1.0,1,Peralatan Olahraga > Rekreasi Luar Ruang > Olahraga Air & Berperahu > Renang > Masker & Kacamata Renang > Kacamata Renang,EXACT,1.0,exact-raw,vertical,1,sg-4-1-6-9-1,Peralatan Olahraga > Rekreasi Luar Ruang > Olahraga Air & Berperahu > Renang > Masker & Kacamata Renang > Kacamata Renang,Sporting Goods > Outdoor Recreation > Boating & Water Sports > Swimming > Swim Goggles & Masks > Swim Goggles,5,True,False,12,Ukuran aksesori | Kelompok usia | Warna bingkai kacamata | Bahan bingkai kacamata | Pola bingkai kacamata | Warna lensa kacamata | Bahan lensa kacamata | Pola lensa kacamata | Bahan gasket kacamata pelindung | Bahan tali kacamata pelindung | Jenis bridge hidung | Jenis kelamin sasaran,
1577,REFILL UNTUK FLOOR MOP PEL,7,34,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > FLOOR MOP > REFILL UNTUK FLOOR MOP PEL,False,UNMAPPED,0.25,1,,UNMAPPED,0.25,,global,1,,,,,,,,,Rumah & Taman > Perlengkapan Rumah Tangga > Perlengkapan Pembersih Rumah Tangga > Pel
1588,KAIN SERBET,7,34,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > KAIN UNTUK LAP & PEL > KAIN SERBET,False,EXACT,1.0,1,Rumah & Taman > Linen & Alas Tidur > Linen Meja > Serbet Kain,EXACT,1.0,exact-raw,vertical,1,hg-15-3-1,Rumah & Taman > Linen & Alas Tidur > Linen Meja > Serbet Kain,Home & Garden > Linens & Bedding > Table Linens > Cloth Napkins,3,True,False,8,Petunjuk perawatan | Warna | Kain | Struktur kain | Finishing tepi serbet | Acara | Pola | Bentuk,
1603,SIKAT PEMBERSIH PERALATAN DAPUR,7,34,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT > SIKAT PEMBERSIH PERALATAN DAPUR,False,UNMAPPED,0.5,2,,UNMAPPED,0.5,,global,2,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Ikan & Akuatik > Perlengkapan Pembersih Akuarium > Sikat Pembersih
1621,ASBAK,7,34,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > ASBAK,False,EXACT,1.0,1,Rumah & Taman > Aksesori Merokok > Asbak,EXACT,1.0,exact-raw,vertical,1,hg-19-1,Rumah & Taman > Aksesori Merokok > Asbak,Home & Garden > Smoking Accessories > Ashtrays,2,True,True,8,Jenis asbak | Petunjuk pembersihan | Warna | Jenis tutup | Bahan | Jenis pemasangan | Pola | Bentuk,
1747,MANGKUK KERAMIK,8,34,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN > MANGKUK > MANGKUK KERAMIK,False,UNMAPPED,0.5,2,,UNMAPPED,0.5,,global,2,,,,,,,,,"Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Mangkuk, Pemberi Makan & Minum Hewan Piaraan > Mangkuk"
1859,BODY SERUM,4,34,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN > BODY SERUM,False,UNMAPPED,0.333,6,,UNMAPPED,0.333,,global,6,,,,,,,,,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Parfum & Cologne > Body Mist
19,PERALATAN UNTUK ANAK & BAYI,2,33,Keperluan Anak dan Bayi > PERALATAN UNTUK ANAK & BAYI,True,UNMAPPED,0.5,11,,UNMAPPED,0.5,,global,13,,,,,,,,,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak
1111,SANDARAN HP UNTUK DI MOBIL / MOTOR,4,33,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > PERLENGKAPAN & SUKU CADANG GADGET > SANDARAN HP UNTUK DI MOBIL / MOTOR,False,UNMAPPED,0.25,2,,UNMAPPED,0.25,,global,2,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Barang Koleksi > Model Skala > Mobil
1472,SABUN ANAK & BAYI CAIR KEMASAN REFILL (POUCH),6,33,Keperluan Anak dan Bayi > PERAWATAN ANAK & BAYI > PERAWATAN KULIT ANAK & BAYI > SABUN ANAK & BAYI > SABUN ANAK & BAYI CAIR > SABUN ANAK & BAYI CAIR KEMASAN REFILL (POUCH),True,UNMAPPED,0.25,12,,UNMAPPED,0.333,,global,1,,,,,,,,,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Mandi & Perawatan Tubuh > Sabun Tangan Cair
1599,SARUNG TANGAN LATEX,7,33,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SARUNG TANGAN > SARUNG TANGAN LATEX,False,AMBIGUOUS,0.667,3,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Perawatan Hewan Piaraan > Sisir & Sikat Hewan Piaraan > Sarung Tangan,AMBIGUOUS,0.667,fuzzy-raw,global,3,,,,,,,,,
1659,TEMPAT PENYIMPAN ALAT MAKAN,7,33,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > TEMPAT PENYIMPAN ALAT MAKAN,False,UNMAPPED,0.333,1,,UNMAPPED,0.333,,global,1,,,,,,,,,Bisnis & Industri > Layanan Makanan > Peralatan Makan Sekali Pakai > Alat Makan Sekali Pakai
1740,PIRING KERAMIK,8,33,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN > PIRING > PIRING KERAMIK,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Rumah & Taman > Dapur & Ruang Makan > Peralatan Makan > Peralatan Makan > Piring
1839,PENGGARIS,3,33,UNUSED > UNUSED 2 > PENGGARIS,False,EXACT,1.0,1,Perkakas > Peralatan > Alat Ukur & Sensor > Penggaris,UNMAPPED,0.0,,global,0,,,,,,,,,
38,ALAT MENGGAMBAR / MELUKIS,2,32,Alat dan Buku Tulis > ALAT MENGGAMBAR / MELUKIS,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Kit Seni & Kerajinan > Kit Menggambar & Melukis
144,OBAT-OBATAN,3,32,Perawatan Diri & Rumah Tangga > Perawatan Diri > OBAT-OBATAN,False,AMBIGUOUS,0.667,2,Kesehatan & Kecantikan > Perawatan Kesehatan > Obat-Obatan & Narkoba,FUZZY,0.667,fuzzy-raw,vertical,1,hb-1-16,Kesehatan & Kecantikan > Perawatan Kesehatan > Obat-Obatan & Narkoba,Health & Beauty > Health Care > Medicine & Drugs,2,False,True,8,Bahan aktif | Kelompok usia | Preferensi diet | Rasa | Bentuk Obat | Status resep | Rute pemberian | Tujuan perawatan,
230,PERALATAN & PERLENGKAPAN RENANG,3,32,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > PERALATAN & PERLENGKAPAN RENANG",False,UNMAPPED,0.5,6,,UNMAPPED,0.5,,global,6,,,,,,,,,Kamera & Optik > Fotografi > Kamar Gelap > Peralatan Pengembangan & Pemrosesan Foto > Peralatan & Perlengkapan Retouching
641,SAUS PASTA,4,32,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > SAUS PASTA,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Kondimen & Saus > Saus Pasta",EXACT,1.0,exact-raw,vertical,1,fb-2-4-14,"Makanan, Minuman & Tembakau > Item Makanan > Kondimen & Saus > Saus Pasta","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Pasta Sauce",3,True,False,6,Informasi alergen | Preferensi diet | Tingkat kepedasan | Tekstur saus pasta | Aneka saus pasta | Persyaratan penyimpanan,
958,MATA BOR LISTRIK,4,32,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > BOR LISTRIK & LAINNYA > MATA BOR LISTRIK,False,UNMAPPED,0.5,5,,UNMAPPED,0.5,,global,5,,,,,,,,,Perkakas > Aksesori Alat > Aksesori Bor & Obeng > Mata Bor & Obeng
1406,ANTI NYAMUK ELEKTRIK KEMASAN REFILL SAJA,5,32,Perawatan Diri & Rumah Tangga > Rumah Tangga > ANTI HAMA & SERANGGA > ANTI NYAMUK ELEKTRIK > ANTI NYAMUK ELEKTRIK KEMASAN REFILL SAJA,False,UNMAPPED,0.25,1,,UNMAPPED,0.25,,global,1,,,,,,,,,Peralatan Olahraga > Rekreasi Luar Ruang > Berkemah & Hiking > Kelambu & Tabir Serangga > Kelambu Kepala Anti Nyamuk
1411,DETERJEN KRIM (SABUN COLEK / SABUN KRIM),5,32,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN LAUNDRY > DETERJEN PAKAIAN > DETERJEN KRIM (SABUN COLEK / SABUN KRIM),False,UNMAPPED,0.333,1,,UNMAPPED,0.333,,global,1,,,,,,,,,Rumah & Taman > Perlengkapan Rumah Tangga > Perlengkapan Pembersih Rumah Tangga > Produk Pembersih Rumah Tangga > Deterjen & Sabun Cuci Piring
1537,SHOWER KLOSET,6,32,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > SHOWER KLOSET,False,UNMAPPED,0.333,1,,UNMAPPED,0.333,,global,1,,,,,,,,,Furnitur > Lemari & Penyimpanan > Lemari Kloset
