id,name,name_en,depth,numchild,full_code,ancestor_names,products,products_active,products_subtree,children_sample,title_sample
123,PERALATAN KEBERSIHAN ANAK & BAYI,,3,7,A002-02-01,Keperluan Anak dan Bayi > PERALATAN UNTUK ANAK & BAYI,3,3,158,GUNTING KUKU | PEMBERSIH HIDUNG | PENGHANGAT BOTOL ELEKTRIK | PENJEPIT BOTOL SUSU | SIKAT BOTOL SUSU & DOT | STERILIZER | TERMOMETER,SUGAR BABY NAIL & HAIR KITS 4 IN 1 - GREY :: SUGARBABY 4 IN 1 BABY NAIL & HAIR KITS - BLUE :: MY CHAIR BABY BOOSTER & HIGH CHAIR-PINK NEW
142,MULTIVITAMIN & SUPLEMEN,,3,2,A003-01-08,Perawatan Diri & Rumah Tangga > Perawatan Diri,3,0,161,VITAMIN & MULTIVITAMIN | SUPLEMEN MAKANAN,SIDOMUNCUL SARI KULIT MANGGIS ISI 50 @ 400MG :: SANGOBION VITA-TONIK RASA CRANBERRY 250 ML :: SAKATONIK ACTIV D3-1000 ISI 10
153,BOR LISTRIK & LAINNYA,,3,2,A004-01-01,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH,3,3,40,BOR LISTRIK | MATA BOR LISTRIK,BOR CHARGE TORA 24PCS CSD 3624 :: KUNCI KEPALA BOR 13MM MOLLAR :: KUNCI KEPALA BOR 10MM MOLLAR
413,PAKAIAN OLAHRAGA PRIA,,3,2,A008-08-01,Fashion > PAKAIAN OLAHRAGA,3,3,404,ATASAN OLAHRAGA PRIA | BAWAHAN OLAHRAGA PRIA,6189 KAOS OBL DRIFIT SUBLIM :: 6196 KAOS OBL DRIFIT CHIODA :: 6184 KAOS OBL DRIFIT SUBLIS
502,SUSU,,4,8,A001-02-01-02,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN,3,1,1009,SUSU ALMOND | SUSU BUBUK | SUSU CAIR & UHT | SUSU IBU HAMIL | SUSU KACANG (SOY MILK) | SUSU KENTAL MANIS | SUSU KESEHATAN | SUSU LAINNYA,MILKUAT YOGURT PET 180 ML :: MILKUAT ORANGE PET 180 ML :: MILKUAT BTL 65ML ORANGE (60)
947,PEMBERSIH DAPUR,,4,2,A003-02-03-01,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH,3,2,156,CAIRAN PEMBERSIH DAPUR | CAIRAN PENCUCI PIRING,SUPER KIFA CREAM PEMBERSIH ALAT DAPUR 350 GR :: CLING PEMBERSIH DAPUR REFFIL APPLE FANTASY 400 ML :: CLING PEMBERSIH DAPUR PUMP APPLE FANTASY 450 ML
1427,PEMBERSIH MULTIFUNGSI,,5,3,A003-02-03-05-02,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PERAWATAN & PEMBERSIH RUMAH TANGGA LAINNYA,3,3,29,PEMBERSIH MULTIFUNGSI BUBUK | PEMBERSIH MULTIFUNGSI CAIR | PEMBERSIH MULTIFUNGSI KRIM,SODA API :: AGRO CAUSTIC SODA API CAIR 1 LTR :: AGRO CAUSTIC SODA API CAIR 500ML
1,Makanan dan Minuman,Food and Groceries,1,7,A001,,2,2,14021,"KONSUMSI BAYI | MINUMAN | COKLAT, KOPI & TEH | MAKANAN KECIL  | MAKANAN & BAHAN MAKANAN | FRESH | ROKOK & LAINNYA",STICK JARUM :: borma dago
32,BERKEBUN,,2,15,A005-06,"Hobi, Ibadah, dan Olahraga",2,2,559,ALAT SEMPROT TANAMAN | BUNGA & TANAMAN ARTIFISIAL (BUATAN) | FLORAL FOAM | GACOK | GUNTING RUMPUT | GUNTING TANAMAN | INSEKTISIDA | MEDIA TANAM | POT BUNGA | PUPUK | SEKOP TANAH | SELANG AIR,GARUK BENGKOK GG BUSA :: GARUK GG BUSA
35,ALAT ELEKTRONIK DAPUR,,2,11,A006-01,Elektronik,2,2,228,BLENDER | DISPENSER | JUICER | KETEL AIR LISTRIK | KOMPOR LISTRIK | MIXER | OVEN KECIL | PANCI ELEKTRIK | PEMANGGANG ROTI | RICE COOKER | STEAMER (PENGUKUS) ELEKTRIK,LUNA MINI CHOPPER MFP7 :: DIGITAL TIMER LED
65,MAKE UP MATA,,2,7,A009-04,Kosmetik dan Alat Kecantikan,2,2,182,BULU MATA PALSU | EYE PRIMER | EYEBROW | EYELINER | EYESHADOW | MASKARA | PALET MATA & SET,CAIRAN SOFTLENS X2 120 ML :: CAIRAN SOFTLENS X2 60 ML
66,MAKE UP WAJAH,,2,10,A009-05,Kosmetik dan Alat Kecantikan,2,1,481,BB & CC CREAM | BEDAK WAJAH | BLUSH ON (PERONA PIPI) | BRONZER  | CONCEALER | FACE PAINT | FOUNDATION (DASAR MAKE UP) | HIGHLIGHTER | PRIMER | SETTING SPRAY,MAKE OVER FACE CONTOUR KIT 14 GR :: PIXY 4BB CONTOURING BASE #02 MEDIUM TO TAN 9 GR
101,MINYAK,,3,10,A001-05-11,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,2,2,192,MINYAK BUNGA MATAHARI | MINYAK GORENG | MINYAK JAGUNG | MINYAK KANOLA | MINYAK KEDELAI | MINYAK KELAPA | MINYAK UNTUK SALAD | MINYAK WIJEN | MINYAK ZAITUN | MINYAK LAINNYA,BAREFOOD BUMBOO CHICKEN FAT OIL 100 ML :: BAREFOOD BUMBOO BEEF FAT OIL 100 ML
133,PERLENGKAPAN MENYUSUI ANAK & BAYI,,3,8,A002-03-06,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI,2,2,74,AKSESORIS BOTOL | BANTAL MENYUSUI | BOTOL ASI | CELEMEK MENYUSUI | KANTONG ASI | PERLENGKAPAN UNTUK IBU MENYUSUI | POWDER MILK CONTAINER/DISPENSER | SPARE PART POMPA ASI,ADN-1001 BREATS SHIELD :: PERISTALTIC SLIM NECK NIPPLE 1 BOX 12+
138,PERAWATAN MULUT & GIGI,,3,8,A003-01-04,Perawatan Diri & Rumah Tangga > Perawatan Diri,2,0,551,BENANG GIGI (FLOSS) DEWASA | OBAT KUMUR (MOUTHWASH) DEWASA | PAKET SIKAT GIGI DAN PASTA GIGI DEWASA | PASTA GIGI DEWASA | SIKAT GIGI DEWASA | SPRAY PENYEGAR MULUT | TUSUK GIGI  | PEMBERSIH LIDAH,POLIDENT PEREKAT GIGI FLAVOUR FREE 20 GR :: POLIDENT DAILY CLEANSER 30'S
213,JARUM,,3,3,A005-03-05,"Hobi, Ibadah, dan Olahraga > MENJAHIT",2,2,43,JARUM JAHIT | JARUM PENTUL | JARUM RAJUT / SULAM (HAKPEN),JARUM KARUNG :: JARUM LAYAR PREMIUM
326,LILIN,,3,2,A007-05-05,Alat dan Buku Tulis > DEKORASI & KELENGKAPAN PESTA,2,0,174,LILIN LAINNYA | LILIN ULANG TAHUN,LILIN ULTAH LIDI :: LILIN POHON K.
405,PAKAIAN HAMIL & MENYUSUI WANITA,,3,2,A008-05-08,Fashion > FASHION WANITA,2,2,28,BAJU HAMIL & MENYUSUI WANITA | PAKAIAN DALAM HAMIL & MENYUSUI WANITA,010 CELANA HAMIL BSK KANTOR NEW :: BH 208 MENYUSUI
482,KARAMBOL,,3,2,A010-05-03,Mainan dan Alat Lainnya > MAINAN DENGAN PAPAN (BOARD GAME),2,2,16,KOIN KARAMBOL | PAPAN KARAMBOL,BEDAK CRYSTAL SAKURA KARAMBOL :: KRISTAL KARAMBOL SAKURA YG
840,CAIRAN PEMBERSIH PERALATAN DAN PERLENGKAPAN ANAK & BAYI,,4,2,A002-03-02-01,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI > PERLENGKAPAN KEBERSIHAN ANAK & BAYI,2,0,27,CAIRAN PEMBERSIH PERALATAN DAN PERLENGKAPAN ANAK & BAYI KEMASAN BOTOL | CAIRAN PEMBERSIH PERALATAN DAN PERLENGKAPAN ANAK & BAYI KEMASAN REFILL (POUCH),ZWITSAL BABY BOTTLE CLEANER 750 ML :: PIGEON BABY BOTTLES & ACCESSORIES CLEANSER BASIC SLS 450ML
916,DEODORAN,,4,5,A003-01-05-02,Perawatan Diri & Rumah Tangga > Perawatan Diri > FRAGRANCE & DEODORAN,2,2,239,DEODORAN LOTION | DEODORAN POWDER | DEODORAN ROLL-ON | DEODORAN SPRAY | DEODORAN STICK,MARINA DEO FRESH SPARKLE 50ML (36) :: MARINA DEO PINK SWEET ROMANCE 50ML (24)
917,PARFUM (EAU DE TOILETTE),,4,2,A003-01-05-03,Perawatan Diri & Rumah Tangga > Perawatan Diri > FRAGRANCE & DEODORAN,2,2,461,PARFUM LAKI-LAKI | PARFUM WANITA,SPALDING PERFUMED TALC 90 GR :: PARFUM 6ML PERDANA
928,PEREDA NYERI & OBAT LUAR,,4,13,A003-01-10-01,Perawatan Diri & Rumah Tangga > Perawatan Diri > OBAT-OBATAN,2,1,289,BALSEM | BEDAK GATAL | GEL/KRIM PEREDA NYERI | INHALER | KOYO | LOTION GATAL | MINYAK ANGIN | MINYAK KAYU PUTIH | MINYAK TAWON | MINYAK PIJAT / OBAT GOSOK | MINYAK KESEHATAN LAINNYA | OBAT LUAR LAINNYA,KALPANAX KRIM 5 GR :: BETADINE OINTMENT 5GR
943,DETERJEN PAKAIAN,,4,3,A003-02-02-01,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN LAUNDRY,2,0,466,DETERJEN BUBUK | DETERJEN CAIR | DETERJEN KRIM (SABUN COLEK / SABUN KRIM),DAIA PINK DETERGEN BUBUK ISI 6 SACHET @26GR :: DAIA SABUN BATANG 60 GR
1235,ATASAN OLAHRAGA WANITA,,4,2,A008-08-02-01,Fashion > PAKAIAN OLAHRAGA > PAKAIAN OLAHRAGA WANITA,2,2,2,KAUS OLAHRAGA WANITA | JAKET OLAHRAGA WANITA,25106 BLUS WANITA KRAH BHN LACOSTE :: 2596 BLUS WANITA DRIFIT KRAH SLTG
1347,KECAP MANIS,,5,2,A001-05-13-02-04,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > KECAP,2,1,69,KECAP MANIS KEMASAN BOTOL | KECAP MANIS KEMASAN REFILL (POUCH),KECAP MANIS SORGHUM 140 ML :: KECAP MANIS ABC JERIGEN 6 KG
1425,KARBOL,,5,3,A003-02-03-04-02,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PEMBERSIH LANTAI,2,1,61,KARBOL KEMASAN BOTOL | KARBOL KEMASAN REFILL (POUCH) | KARBOL KEMASAN SACHET,SUPERSOL KARBOL WANGI LEMON SACHET ISI 6 @  25ML :: WIPOL KARBOL LEMON REFILL 750ML
1534,HOLDER SIKAT GIGI,,6,2,A003-02-05-01-02-06,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,2,1,4,HOLDER SIKAT GIGI ANAK | HOLDER SIKAT GIGI DEWASA,TEMPAT SIKAT GIGI 364 L ( WARNA RANDOM ) :: RAK TEMPEL TEMPAT SIKAT GIGI
1538,TEMPAT SABUN BATANG,,6,2,A003-02-05-01-02-10,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,2,2,25,TEMPAT SABUN BATANG PLASTIK | TEMPAT SABUN BATANG STAINLESS STEEL,LION STAR BATH SOAP CASE 005 MB-10 ( WARNA RANDOM ) :: C SABUN ANGEL
1555,PAPAN CUCIAN (PENGGILESAN),,6,3,A003-02-05-01-04-09,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN PAKAIAN DAN CUCIAN,2,2,3,PAPAN CUCIAN (PENGGILESAN) PLASTIK | PAPAN CUCIAN (PENGGILESAN) KAYU | PAPAN CUCIAN (PENGGILESAN) KARET,PAPAN CUCI BAJU 5520 ( WARNA RANDOM ) :: PAPAN CUCI ASVITA PG1389 ( WARNA RANDOM )
1684,PISAU MAKAN,,7,2,A003-02-05-01-03-05-08,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN,2,2,5,PISAU MAKAN PLASTIK | PISAU MAKAN STAINLESS STEEL,PISAU STEAK IDEAL ID107 :: PISAU ROTI
4,Perbaikan Rumah,Home Improvement,1,3,A004,,1,1,3072,ALAT ALAT PERBAIKAN RUMAH | MATERIAL PERBAIKAN RUMAH | PERLENGKAPAN PERBAIKAN RUMAH,WAKUL PARABOLA SP
102,PRODUK SUSU,,3,5,A001-05-12,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,1,1,167,KEJU | MARGARIN | MENTEGA (BUTTER) | KRIM  | WHIPPED CREAM CAIR,HILO PLATINUM ORIGINAL 360GR (12)
124,PERALATAN BEPERGIAN ANAK & BAYI,,3,3,A002-02-02,Keperluan Anak dan Bayi > PERALATAN UNTUK ANAK & BAYI,1,1,9,BABY CAR SEAT | BABY WALKER | STROLLER,MMB3019 ON THE GO BLANKET 6IN1 WOODLAND SERIES
127,PERALATAN MENYUSUI ANAK & BAYI,,3,5,A002-02-05,Keperluan Anak dan Bayi > PERALATAN UNTUK ANAK & BAYI,1,1,173,BOTOL SUSU | DOT & EMPENG (PACIFIER) | GIGITAN BAYI (TEETHER) | POMPA ASI MANUAL | POMPA ASI ELEKTRIK,16896S NATURAL FIL SIL NIP SLDL
131,PERLENGKAPAN MAKAN ANAK & BAYI ,,3,5,A002-03-04,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI,1,1,92,BIB/SLABER BAYI | BOTOL AIR MINUM ANAK & BAYI | BOTOL FEEDER ANAK & BAYI | KOTAK MAKAN ANAK & BAYI | TATAKAN MAKAN (PLACEMAT) ANAK & BAYI,OK-901 SENDOK BERUBAH WARNA
150,BAHAN PEMBERSIH RUMAH,,3,5,A003-02-03,Perawatan Diri & Rumah Tangga > Rumah Tangga,1,1,641,PEMBERSIH DAPUR | PEMBERSIH KACA | PEMBERSIH KAMAR MANDI | PEMBERSIH LANTAI | PERAWATAN & PEMBERSIH RUMAH TANGGA LAINNYA,KAPORIT
231,PERALATAN & PERLENGKAPAN FITNESS,,3,7,A005-05-05,"Hobi, Ibadah, dan Olahraga > OLAHRAGA",1,1,57,ALAT PUSH UP | BARBEL / DUMBELL | CONE / MANGKOK PLASTIK OLAHRAGA | HAND GRIP BUSA | SARUNG TANGAN OLAHRAGA | SKIPROPE (LOMPAT TALI / ALAT SKIPPING) | TIMBANGAN BADAN,ALAT SIT UP
235,PERALATAN & PERLENGKAPAN TENNIS,,3,1,A005-05-09,"Hobi, Ibadah, dan Olahraga > OLAHRAGA",1,0,6,BOLA TENNIS,BET TENIS MEJA 045
288,LAMPU PERANGKAP NYAMUK,,3,2,A006-03-15,Elektronik > ALAT ELEKTRONIK RUMAH LAINNYA,1,0,35,SETRIKA LISTRIK BIASA | SETRIKA LISTRIK UAP,DINWANG LAMPU ANTI NYAMUK DW-555
369,STAPLER & REFILL,,3,2,A007-08-24,Alat dan Buku Tulis > PERALATAN UMUM,1,1,35,ALAT STAPLER | REFILL STAPLER,HEKTER HD 10 D MAX BIRU
414,PAKAIAN OLAHRAGA WANITA,,3,3,A008-08-02,Fashion > PAKAIAN OLAHRAGA,1,1,116,ATASAN OLAHRAGA WANITA | BAWAHAN OLAHRAGA WANITA | PAKAIAN DALAM OLAHRAGA WANITA,B61.2389.000.01
503,JUS BUAH & SAYURAN,,4,3,A001-02-01-03,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN,1,0,102,AIR KELAPA | JUS BUAH | JUS SAYURAN,NUTRIBOOST APEL 300 ML
639,KECAP,,4,5,A001-05-13-02,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS,1,1,108,KECAP ASIN | KECAP IKAN | KECAP INGGRIS | KECAP MANIS | KECAP LAINNYA,INDOFOOD KECAP MANIS 135ML (REG/SEASON)
896,ANTI NYAMUK,,4,2,A003-01-03-01,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN,1,1,29,ANTI NYAMUK LOTION | ANTI NYAMUK SPRAY,BAYGON LIQSPRY FRAG FREE 175ML 24X175ML
930,PERTOLONGAN PERTAMA (FIRST AID KIT),,4,6,A003-01-10-03,Perawatan Diri & Rumah Tangga > Perawatan Diri > OBAT-OBATAN,1,1,50,ALKOHOL  | CAIRAN ANTISEPTIC | KASA/PERBAN | PLESTER ANTISEPTIC | SALEP ANTISEPTIC | PERTOLONGAN PERTAMA LAINNYA,TAS P3K MINI PERSEGI
935,POPOK (DIAPERS) DEWASA,,4,2,A003-01-12-01,Perawatan Diri & Rumah Tangga > Perawatan Diri > KEBUTUHAN KHUSUS LANJUT USIA,1,1,142,POPOK (DIAPERS) DEWASA SEKALI PAKAI (DISPOSABLE) MODEL CELANA | POPOK (DIAPERS) DEWASA SEKALI PAKAI (DISPOSABLE) DENGAN PEREKAT,LIFREE PAD REFILL ISI 15 PADS
945,PELICIN PAKAIAN ,,4,3,A003-02-02-03,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN LAUNDRY,1,0,64,PELICIN PAKAIAN KEMASAN REFILL (POUCH) | PELICIN PAKAIAN KEMASAN SPRAY | PELICIN PAKAIAN KEMASAN SACHET,RAPIKA BIANG KOTAK GOLD ISI 4 @22ML
946,PEMUTIH DAN PENGHILANG NODA,,4,3,A003-02-02-04,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN LAUNDRY,1,1,51,PEMUTIH DAN PENGHILANG NODA KEMASAN BOTOL | PEMUTIH DAN PENGHILANG NODA KEMASAN REFILL (POUCH) | PEMUTIH DAN PENGHILANG NODA KEMASAN SACHET,VANISH POWDER PINK TUBE 400 GR ( 12 )
949,PEMBERSIH KAMAR MANDI,,4,3,A003-02-03-03,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH,1,0,79,ANTI SUMBAT | CAIRAN PEMBERSIH KAMAR MANDI & KLOSET (PORSTEX) | PENGHARUM FLUSH KLOSET,VIXAL BUBUK PEMBERSIH TOILET SACHET 15 GR
950,PEMBERSIH LANTAI,,4,2,A003-02-03-04,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH,1,1,242,CAIRAN PEMBERSIH LANTAI | KARBOL,PEL BIRU
952,PENGHARUM RUANGAN ELEKTRIK,,4,2,A003-02-04-01,Perawatan Diri & Rumah Tangga > Rumah Tangga > PENGHARUM RUANGAN,1,1,57,PENGHARUM RUANGAN ELEKTRIK ALAT & ISINYA | PENGHARUM RUANGAN ELEKTRIK REFILL SAJA,STELLA ELECTRIC DEVICE SET LAVENDER BLOOM/JASMINE BREEZE
1418,CAIRAN PEMBERSIH DAPUR,,5,2,A003-02-03-01-01,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PEMBERSIH DAPUR,1,0,17,CAIRAN PEMBERSIH DAPUR KEMASAN BOTOL / SPRAY | CAIRAN PEMBERSIH DAPUR KEMASAN REFILL (POUCH),CIF TOTAL FINISH LIMESCALE SPRAY 435 ML
1422,CAIRAN PEMBERSIH KAMAR MANDI & KLOSET (PORSTEX),,5,2,A003-02-03-03-02,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PEMBERSIH KAMAR MANDI,1,0,60,CAIRAN PEMBERSIH KAMAR MANDI & KLOSET (PORSTEX) KEMASAN BOTOL | CAIRAN PEMBERSIH KAMAR MANDI & KLOSET (PORSTEX) KEMASAN REFILL (POUCH),HARPIC POWER PEMBERSIH TOILET 10X 90ML
1423,PENGHARUM FLUSH KLOSET,,5,2,A003-02-03-03-03,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PEMBERSIH KAMAR MANDI,1,1,16,PENGHARUM FLUSH KLOSET CAIR | PENGHARUM FLUSH KLOSET SOLID,DAHLIA CLOSET FRESH REFILL 48 GR
1434,PERALATAN KEBERSIHAN RUMAH TANGGA,,5,14,A003-02-05-01-01,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA,1,1,1346,FLOOR MOP | KEMOCENG | KAIN UNTUK LAP & PEL | MASKER ANTI DEBU | PEMBERSIH KACA (WIPER) | PENGANGKAT DEBU PAKAIAN (LINT ROLLER) | PENGKI | SABUT & SPONS | SAPU | SARUNG TANGAN | SEROK AIR UNTUK LANTAI | SIKAT,ASAHAN PISAU
1437,PERALATAN DAN PENYIMPANAN PAKAIAN DAN CUCIAN,,5,9,A003-02-05-01-04,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA,1,1,356,ALAS SETRIKAAN | GANTUNGAN / JEMURAN BAJU | GANTUNGAN / JEMURAN HANDUK | JEPIT UNTUK JEMURAN | KERANJANG LAUNDRY | LAUNDRY BAG JARING | LEMARI PENYIMPANAN SUSUN | MEJA SETRIKA | PAPAN CUCIAN (PENGGILESAN),KRJ PAKAIAN DX LOVENIA
1832,Perawatan & Suku Cadang Motor,,2,3,A005-02,"Hobi, Ibadah, dan Olahraga",1,1,500,AKSESORIS MOTOR | SUKU CADANG MOTOR | PERAWATAN MOTOR,WIPER WING WRN/CHROME
