id,name,name_en,path,depth,numchild,full_code,is_public,products,products_active,cum_products
1658,SPIRITUS,,000B000A00070001000300010013,7,0,A003-02-05-01-03-01-39,true,3,3,105825
1702,NAMPAN KAYU,,000B000A0007000100030001000O0002,8,0,A003-02-05-01-03-01-24-02,true,3,3,105828
1713,RODA UNTUK TABUNG GAS,,000B000A000700010003000200030005,8,0,A003-02-05-01-03-02-03-05,true,3,3,105831
1739,PIRING ENAMEL,,000B000A000700010003000500030002,8,0,A003-02-05-01-03-05-03-02,true,3,3,105834
1774,SUMPIT BAMBU,,000B000A000700010003000500090001,8,0,A003-02-05-01-03-05-09-01,true,3,3,105837
1782,TUTUP GELAS STAINLESS STEEL,,000B000A0007000100030005000B0002,8,0,A003-02-05-01-03-05-11-02,true,3,2,105840
1868,PEMUTIH DAN PENGHILANG NODA KEMASAN SACHET,,000B000A000200040003,5,0,A003-02-02-04-03,true,3,3,105843
1886,LINGGIS,,00040001000P,3,0,A004-01-025,true,3,2,105846
1,Makanan dan Minuman,Food and Groceries,0001,1,7,A001,true,2,2,105848
32,BERKEBUN,,00050005,2,15,A005-06,true,2,2,105850
35,ALAT ELEKTRONIK DAPUR,,00060001,2,11,A006-01,true,2,2,105852
65,MAKE UP MATA,,00090004,2,7,A009-04,true,2,2,105854
66,MAKE UP WAJAH,,00090005,2,10,A009-05,true,2,1,105856
101,MINYAK,,00010006000B,3,10,A001-05-11,true,2,2,105858
133,PERLENGKAPAN MENYUSUI ANAK & BAYI,,000200030006,3,8,A002-03-06,true,2,2,105860
138,PERAWATAN MULUT & GIGI,,000B00080004,3,8,A003-01-04,true,2,0,105862
154,CATOK MEJA (RAGUM),,000400010002,3,0,A004-01-02,true,2,2,105864
213,JARUM,,000500020005,3,3,A005-03-05,true,2,2,105866
217,NEEDLE THREADER (MATA NENEK),,000500020009,3,0,A005-03-09,true,2,2,105868
225,MATA KAIL,,000500030002,3,0,A005-04-02,true,2,1,105870
267,PEMANGGANG ROTI,,000600010009,3,0,A006-01-09,true,2,1,105872
275,AMPEREMETER,,000600030002,3,0,A006-03-02,true,2,2,105874
283,HAIR CURLING ,,00060003000A,3,0,A006-03-10,true,2,2,105876
296,VACUUM CLEANER,,00060003000N,3,0,A006-03-23,true,2,2,105878
326,LILIN,,000700050005,3,2,A007-05-05,true,2,0,105880
353,CUTTING MAT,,000700080008,3,0,A007-08-08,true,2,2,105882
405,PAKAIAN HAMIL & MENYUSUI WANITA,,000800050008,3,2,A008-05-08,true,2,2,105884
416,ANTING ANAK-ANAK,,000800090001,3,0,A008-09-01,true,2,2,105886
470,PALET MATA & SET,,000900040007,3,0,A009-04-07,true,2,2,105888
482,KARAMBOL,,000A00050003,3,2,A010-05-03,true,2,2,105890
485,KARPET PUZZLE,,000A00060001,3,0,A010-06-01,true,2,2,105892
489,KARTU DOMINO,,000A00070001,3,0,A010-07-01,true,2,2,105894
495,SENDAL KESEHATAN,,000A00080005,3,0,A010-08-05,true,2,2,105896
504,MINUMAN BERPROTEIN,,0001000300020004,4,0,A001-02-01-04,true,2,0,105898
530,TEH KEMASAN KALENG,,0001000400070004,4,0,A001-03-05-04,true,2,2,105900
561,BERAS COKLAT,,0001000600020002,4,0,A001-05-02-02,true,2,2,105902
627,MINYAK KEDELAI,,00010006000B0005,4,0,A001-05-11-05,true,2,2,105904
659,TEPUNG SAGU,,00010006000G0005,4,0,A001-05-16-05,true,2,1,105906
668,DURIAN,,0001000700010007,4,0,A001-06-01-07,true,2,2,105908
694,IKAN SEGAR LAINNYA,,0001000700040003,4,0,A001-06-04-98,true,2,2,105910
700,BAWANG BOMBAY,,0001000700050005,4,0,A001-06-05-05,true,2,1,105912
704,BIT/BEETROOT,,0001000700050009,4,0,A001-06-05-09,true,2,1,105914
709,CENGKEH,,000100070005000E,4,0,A001-06-05-14,true,2,1,105916
712,DAUN JERUK,,000100070005000H,4,0,A001-06-05-17,true,2,1,105918
718,HORENZO,,000100070005000N,4,0,A001-06-05-24,true,2,0,105920
722,JINTEN,,000100070005000R,4,0,A001-06-05-28,true,2,1,105922
727,KALE,,000100070005000W,4,0,A001-06-05-33,true,2,2,105924
743,LABU SIAM,,000100070005001C,4,0,A001-06-05-49,true,2,1,105926
744,LABU/PUMPKIN,,000100070005001D,4,0,A001-06-05-50,true,2,1,105928
752,OYONG,,000100070005001L,4,0,A001-06-05-58,true,2,0,105930
753,PAGODA,,000100070005001M,4,0,A001-06-05-59,true,2,1,105932
757,PARIA,,000100070005001Q,4,0,A001-06-05-63,true,2,0,105934
791,TELUR PUYUH PACK,,0001000700060006,4,0,A001-06-06-06,true,2,2,105936
809,HAIR DETANGLER ANAK & BAYI,,0002000100050002,4,0,A002-01-05-02,true,2,0,105938
820,TERMOMETER,,0002000200010007,4,0,A002-02-01-07,true,2,2,105940
824,BOOSTER SEAT,,0002000200030001,4,0,A002-02-03-01,true,2,2,105942
828,PISPOT (POTTY),,0002000200040002,4,0,A002-02-04-02,true,2,1,105944
840,CAIRAN PEMBERSIH PERALATAN DAN PERLENGKAPAN ANAK & BAYI,,0002000300020001,4,2,A002-03-02-01,true,2,0,105946
916,DEODORAN,,000B000800050002,4,5,A003-01-05-02,true,2,2,105948
917,PARFUM (EAU DE TOILETTE),,000B000800050003,4,2,A003-01-05-03,true,2,2,105950
926,MAKANAN UNTUK DIET,,000B000800090001,4,0,A003-01-09-01,true,2,2,105952
928,PEREDA NYERI & OBAT LUAR,,000B0008000A0001,4,13,A003-01-10-01,true,2,1,105954
943,DETERJEN PAKAIAN,,000B000A00020001,4,3,A003-02-02-01,true,2,0,105956
971,ANTENA MOBIL,,0005000100010001,4,0,A005-01-01-01,true,2,1,105958
1002,KOMPON MOTOR,,0005000800030002,4,0,A005-02-03-02,true,2,1,105960
1014,GUNTING BENANG,,0005000200040003,4,0,A005-03-04-03,true,2,1,105962
1050,SARUNG TANGAN OLAHRAGA,,0005000400050005,4,0,A005-05-05-05,true,2,2,105964
1061,LAMPU UNTUK SEPEDA,,0005000400080004,4,0,A005-05-08-04,true,2,2,105966
1065,PELUIT,,00050004000B0001,4,0,A005-05-11-01,true,2,2,105968
1069,PERALATAN PERAWATAN BURUNG,,0005000700010002,4,0,A005-08-01-02,true,2,1,105970
1101,POWER SUPPLY UNIT (PSU),,0006000200020009,4,0,A006-02-02-09,true,2,0,105972
1118,BAK STEMPEL,,0007000800050001,4,0,A007-08-05-01,true,2,2,105974
1200,LUARAN MUSLIM WANITA,,0008000500030007,4,0,A008-05-03-07,true,2,2,105976
1209,SYAL BATIK WANITA,,0008000500040007,4,0,A008-05-04-07,true,2,2,105978
1219,GAUN KASUAL,,0008000500060001,4,0,A008-05-06-01,true,2,2,105980
1222,GAUN PESTA,,0008000500060004,4,0,A008-05-06-04,true,2,2,105982
1235,ATASAN OLAHRAGA WANITA,,0008000800020001,4,2,A008-08-02-01,true,2,2,105984
1300,KUAS BIBIR,,0009000100010002,4,0,A009-01-01-02,true,2,1,105986
1335,NASI SIAP SAJI,,00010006000800080001,5,0,A001-05-08-08-01,true,2,0,105988
1347,KECAP MANIS,,00010006000D00020004,5,2,A001-05-13-02-04,true,2,1,105990
1421,ANTI SUMBAT,,000B000A000300030001,5,0,A003-02-03-03-01,true,2,2,105992
1425,KARBOL,,000B000A000300040002,5,3,A003-02-03-04-02,true,2,1,105994
1451,SELANG PIANIKA,,00050004000100050002,5,0,A005-05-01-05-02,true,2,2,105996
1485,OBAT PENCAHAR,,000B0008000A000200030003,6,0,A003-01-10-02-03-03,true,2,2,105998
1488,KAMPER / KAPUR BARUS (CAMPHOR/NAPHTALENE BALL) DENGAN GANTUNGAN REFILL SAJA,,000B000A0001000300010002,6,0,A003-02-01-03-01-02,true,2,2,106000
1498,CAIRAN PEMBERSIH KACA KEMASAN JERIGEN,,000B000A0003000200010002,6,0,A003-02-03-02-01-02,true,2,2,106002
1511,PEMBERSIH MULTIFUNGSI KRIM,,000B000A0003000500020003,6,0,A003-02-03-05-02-03,true,2,2,106004
1534,HOLDER SIKAT GIGI,,000B000A0007000100020006,6,2,A003-02-05-01-02-06,true,2,1,106006
1538,TEMPAT SABUN BATANG,,000B000A000700010002000A,6,2,A003-02-05-01-02-10,true,2,2,106008
1555,PAPAN CUCIAN (PENGGILESAN),,000B000A0007000100040009,6,3,A003-02-05-01-04-09,true,2,2,106010
1579,KEMOCENG BULU AYAM,,000B000A00070001000100020001,7,0,A003-02-05-01-01-02-01,true,2,2,106012
1600,SIKAT BAJU,,000B000A000700010001000C0001,7,0,A003-02-05-01-01-12-01,true,2,1,106014
1605,SIKAT TANGAN,,000B000A000700010001000C0006,7,0,A003-02-05-01-01-12-06,true,2,2,106016
1615,HOLDER SIKAT GIGI DEWASA,,000B000A00070001000200060002,7,0,A003-02-05-01-02-06-02,true,2,2,106018
1631,COFFEE PLUNGER (ALAT PENYEDUH BUBUK KOPI),,000B000A0007000100030001000C,7,0,A003-02-05-01-03-01-12,true,2,2,106020
1657,SHAKER STAINLESS STEEL,,000B000A00070001000300010012,7,0,A003-02-05-01-03-01-38,true,2,2,106022
1668,KUKUSAN DARI ANYAMAN,,000B000A00070001000300020004,7,0,A003-02-05-01-03-02-04,true,2,2,106024
1684,PISAU MAKAN,,000B000A00070001000300050008,7,2,A003-02-05-01-03-05-08,true,2,2,106026
1718,PANCI PANGGANGAN,,000B000A000700010003000200050003,8,0,A003-02-05-01-03-02-05-03,true,2,2,106028
1758,GELAS / CUP PORSELEN,,000B000A000700010003000500050006,8,0,A003-02-05-01-03-05-05-06,true,2,2,106030
1764,MUG PORSELEN,,000B000A000700010003000500060005,8,0,A003-02-05-01-03-05-06-05,true,2,2,106032
1768,CANGKIR MELAMIN,,000B000A000700010003000500070003,8,0,A003-02-05-01-03-05-07-03,true,2,2,106034
1772,PISAU MAKAN PLASTIK,,000B000A000700010003000500080001,8,0,A003-02-05-01-03-05-08-01,true,2,2,106036
1783,SENDOK ES KRIM KAYU,,000B000A0007000100030005000C0001,8,0,A003-02-05-01-03-05-12-01,true,2,2,106038
1853,SAOS CABAI KEMASAN JERIGEN,,00010006000D000600030003,6,0,A001-05-13-06-03-03,true,2,2,106040
1855,SAOS TOMAT KEMASAN JERIGEN,,00010006000D000600020004,6,0,A001-05-13-06-02-04,true,2,2,106042
1871,KARBOL KEMASAN SACHET,,000B000A0003000400020003,6,0,A003-02-03-04-02-03,true,2,2,106044
4,Perbaikan Rumah,Home Improvement,0004,1,3,A004,true,1,1,106045
102,PRODUK SUSU,,00010006000C,3,5,A001-05-12,true,1,1,106046
124,PERALATAN BEPERGIAN ANAK & BAYI,,000200020002,3,3,A002-02-02,true,1,1,106047
127,PERALATAN MENYUSUI ANAK & BAYI,,000200020005,3,5,A002-02-05,true,1,1,106048
131,PERLENGKAPAN MAKAN ANAK & BAYI ,,000200030004,3,5,A002-03-04,true,1,1,106049
150,BAHAN PEMBERSIH RUMAH,,000B000A0003,3,5,A003-02-03,true,1,1,106050
175,FOAM BUTIRAN,,000400020004,3,0,A004-02-04,true,1,1,106051
231,PERALATAN & PERLENGKAPAN FITNESS,,000500040005,3,7,A005-05-05,true,1,1,106052
235,PERALATAN & PERLENGKAPAN TENNIS,,000500040009,3,1,A005-05-09,true,1,0,106053
242,GACOK,,000500050004,3,0,A005-06-04,true,1,1,106054
274,ALAT PRESS PLASTIK (IMPULSE SEALER),,000600030001,3,0,A006-03-01,true,1,1,106055
288,LAMPU PERANGKAP NYAMUK,,00060003000F,3,2,A006-03-15,true,1,0,106056
295,TELEPON,,00060003000M,3,0,A006-03-22,true,1,1,106057
323,CAPING TOPI PETANI,,000700050002,3,0,A007-05-02,true,1,1,106058
327,PELUIT LIDAH,,000700050006,3,0,A007-05-06,true,1,1,106059
331,TOPENG PESTA,,00070005000A,3,0,A007-05-10,true,1,1,106060
364,MESIN PENEMPEL LABEL,,00070008000J,3,0,A007-08-19,true,1,1,106061
369,STAPLER & REFILL,,00070008000O,3,2,A007-08-24,true,1,1,106062
381,JEPIT DASI ,,000800020005,3,0,A008-02-05,true,1,0,106063
414,PAKAIAN OLAHRAGA WANITA,,000800080002,3,3,A008-08-02,true,1,1,106064
457,LIP LINER,,000900020003,3,0,A009-02-03,true,1,1,106065
481,DART,,000A00050002,3,0,A010-05-02,true,1,1,106066
492,BUBBLE WRAP ,,000A00080002,3,0,A010-08-02,true,1,1,106067
493,KOMPAS,,000A00080003,3,0,A010-08-03,true,1,1,106068
503,JUS BUAH & SAYURAN,,0001000300020003,4,3,A001-02-01-03,true,1,0,106069
592,PANCAKE BEKU,,000100060007000B,4,0,A001-05-07-11,true,1,1,106070
593,PIZZA BEKU,,000100060007000C,4,0,A001-05-07-12,true,1,1,106071
629,MINYAK UNTUK SALAD,,00010006000B0007,4,0,A001-05-11-07,true,1,1,106072
632,MINYAK LAINNYA,,00010006000B000A,4,0,A001-05-11-99,true,1,1,106073
636,KRIM ,,00010006000C0004,4,0,A001-05-12-04,true,1,0,106074
639,KECAP,,00010006000D0002,4,5,A001-05-13-02,true,1,1,106075
666,BENGKUANG,,0001000700010005,4,0,A001-06-01-05,true,1,1,106076
671,JERUK BALI,,000100070001000A,4,0,A001-06-01-10,true,1,1,106077
677,MANGGIS,,000100070001000G,4,0,A001-06-01-16,true,1,1,106078
679,NAGA,,000100070001000I,4,0,A001-06-01-18,true,1,1,106079
684,PLUM,,000100070001000N,4,0,A001-06-01-23,true,1,1,106080
688,SIRSAK,,000100070001000R,4,0,A001-06-01-27,true,1,1,106081
695,SEAFOOD SEGAR LAINNYA,,0001000700040004,4,0,A001-06-04-99,true,1,1,106082
711,DAUN GINSENG,,000100070005000G,4,0,A001-06-05-16,true,1,0,106083
726,KAILAN,,000100070005000V,4,0,A001-06-05-32,true,1,0,106084
729,KAPULAGA,,000100070005000Y,4,0,A001-06-05-35,true,1,1,106085
734,KEMBANG KOL,,0001000700050013,4,0,A001-06-05-40,true,1,0,106086
737,KENTANG MERAH,,0001000700050016,4,0,A001-06-05-43,true,1,0,106087
740,KUCAI,,0001000700050019,4,0,A001-06-05-46,true,1,1,106088
749,LOBAK (RADISH),,000100070005001I,4,0,A001-06-05-55,true,1,0,106089
765,SELADA AIR,,000100070005001Y,4,0,A001-06-05-71,true,1,0,106090
786,TELUR ASIN CURAH,,0001000700060001,4,0,A001-06-06-01,true,1,1,106091
788,TELUR AYAM CURAH,,0001000700060003,4,0,A001-06-06-03,true,1,1,106092
792,OBAT KUMUR (MOUTHWASH) ANAK ,,0002000100010001,4,0,A002-01-01-01,true,1,1,106093
808,CONDITIONER ANAK & BAYI,,0002000100050001,4,0,A002-01-05-01,true,1,1,106094
811,MINYAK RAMBUT ANAK & BAYI,,0002000100050004,4,0,A002-01-05-04,true,1,1,106095
815,PEMBERSIH HIDUNG,,0002000200010002,4,0,A002-02-01-02,true,1,1,106096
819,STERILIZER,,0002000200010006,4,0,A002-02-01-06,true,1,1,106097
825,KURSI MAKAN (HIGH CHAIR),,0002000200030002,4,0,A002-02-03-02,true,1,1,106098
833,POMPA ASI ELEKTRIK,,0002000200050005,4,0,A002-02-05-05,true,1,1,106099
839,TAS PENGHANGAT BOTOL SUSU,,0002000300010006,4,0,A002-03-01-06,true,1,0,106100
853,KOTAK MAKAN ANAK & BAYI,,0002000300040004,4,0,A002-03-04-04,true,1,1,106101
854,TATAKAN MAKAN (PLACEMAT) ANAK & BAYI,,0002000300040005,4,0,A002-03-04-05,true,1,1,106102
856,MAINAN MANDI ANAK & BAYI,,0002000300050002,4,0,A002-03-05-02,true,1,1,106103
872,HAIR MOISTURIZER,,000B000800010001,4,0,A003-01-01-01,true,1,0,106104
896,ANTI NYAMUK,,000B000800030001,4,2,A003-01-03-01,true,1,1,106105
920,KRIM PERONTOK RAMBUT,,000B000800060003,4,0,A003-01-06-03,true,1,1,106106
930,PERTOLONGAN PERTAMA (FIRST AID KIT),,000B0008000A0003,4,6,A003-01-10-03,true,1,1,106107
935,POPOK (DIAPERS) DEWASA,,000B0008000C0001,4,2,A003-01-12-01,true,1,1,106108
945,PELICIN PAKAIAN ,,000B000A00020003,4,3,A003-02-02-03,true,1,0,106109
946,PEMUTIH DAN PENGHILANG NODA,,000B000A00020004,4,3,A003-02-02-04,true,1,1,106110
949,PEMBERSIH KAMAR MANDI,,000B000A00030003,4,3,A003-02-03-03,true,1,0,106111
950,PEMBERSIH LANTAI,,000B000A00030004,4,2,A003-02-03-04,true,1,1,106112
952,PENGHARUM RUANGAN ELEKTRIK,,000B000A00040001,4,2,A003-02-04-01,true,1,1,106113
976,KABEL JUMPER ACCU MOBIL,,0005000100010006,4,0,A005-01-01-06,true,1,1,106114
1001,KAMPAS REM MOTOR,,0005000800030001,4,0,A005-02-03-01,true,1,1,106115
1015,GUNTING BORDIR,,0005000200040004,4,0,A005-03-04-04,true,1,1,106116
1021,PITA KERTAS,,00050002000C0003,4,0,A005-03-12-03,true,1,1,106117
1044,PENUTUP KUPING RENANG,,0005000400040005,4,0,A005-05-04-05,true,1,1,106118
1055,NET PINGPONG,,0005000400060003,4,0,A005-05-06-03,true,1,0,106119
1155,KAIN ALAS,,0008000300030003,4,0,A008-03-03-03,true,1,1,106120
1248,SEPATU BOOTS ANAK LAKI-LAKI,,0008000B00010004,4,0,A008-11-01-04,true,1,1,106121
1254,SANDAL GUNUNG ANAK PEREMPUAN,,0008000B00020003,4,0,A008-11-02-03,true,1,1,106122
1268,TAS MESSENGER PRIA,,0008000E00020005,4,0,A008-14-02-05,true,1,0,106123
1279,TAS CLUTCHES WANITA,,0008000E00040004,4,0,A008-14-04-04,true,1,0,106124
1302,KUAS MATA,,0009000100010004,4,0,A009-01-01-04,true,1,1,106125
1341,CUKA BALSAMIC,,00010006000D00010002,5,0,A001-05-13-01-02,true,1,0,106126
1353,BAWANG PUTIH TUNGGAL,,00010007000500070003,5,0,A001-06-05-07-03,true,1,1,106127
1388,MINYAK KESEHATAN LAINNYA,,000B0008000A0001000B,5,0,A003-01-10-01-11,true,1,0,106128
1395,OBAT MINUM UNTUK SULIT TIDUR,,000B0008000A00020005,5,0,A003-01-10-02-05,true,1,1,106129
1399,KASA/PERBAN,,000B0008000A00030003,5,0,A003-01-10-03-03,true,1,1,106130
1418,CAIRAN PEMBERSIH DAPUR,,000B000A000300010001,5,2,A003-02-03-01-01,true,1,0,106131
1422,CAIRAN PEMBERSIH KAMAR MANDI & KLOSET (PORSTEX),,000B000A000300030002,5,2,A003-02-03-03-02,true,1,0,106132
1423,PENGHARUM FLUSH KLOSET,,000B000A000300030003,5,2,A003-02-03-03-03,true,1,1,106133
1434,PERALATAN KEBERSIHAN RUMAH TANGGA,,000B000A000700010001,5,14,A003-02-05-01-01,true,1,1,106134
1437,PERALATAN DAN PENYIMPANAN PAKAIAN DAN CUCIAN,,000B000A000700010004,5,9,A003-02-05-01-04,true,1,1,106135
1441,SOFA,,000B000A000700020004,5,0,A003-02-05-02-04,true,1,1,106136
1459,CELANA OLAHRAGA PENDEK WANITA,,00080008000200020001,5,0,A008-08-02-02-01,true,1,1,106137
1460,LEGGING OLAHRAGA WANITA,,00080008000200020002,5,0,A008-08-02-02-02,true,1,1,106138
1464,GEMBOK & TALI PENGIKAT KOPER,,0008000E000300010002,5,0,A008-14-03-01-02,true,1,1,106139
1490,DETERJEN CAIR UNTUK PAKAIAN BATIK,,000B000A0002000100020002,6,0,A003-02-02-01-02-02,true,1,1,106140
1554,MEJA SETRIKA,,000B000A0007000100040008,6,0,A003-02-05-01-04-08,true,1,1,106141
1556,MEJA BESAR,,000B000A0007000200020001,6,0,A003-02-05-02-02-01,true,1,1,106142
1570,PEMUKUL ROTAN,,000B000A000700020003000D,6,0,A003-02-05-02-03-13,true,1,1,106143
1578,REFILL UNTUK FLOOR MOP SAPU,,000B000A00070001000100010004,7,0,A003-02-05-01-01-01-04,true,1,1,106144
1618,TEMPAT TISSUE DINDING,,000B000A000700010002000B0001,7,0,A003-02-05-01-02-11-01,true,1,1,106145
1633,DISPENSER AIR NON-ELEKTRIK,,000B000A0007000100030001000E,7,0,A003-02-05-01-03-01-14,true,1,0,106146
1646,PEMUKUL DAGING,,000B000A0007000100030001000R,7,0,A003-02-05-01-03-01-27,true,1,1,106147
1661,TIMER DAPUR,,000B000A00070001000300010016,7,0,A003-02-05-01-03-01-42,true,1,1,106148
1692,PAPAN CUCIAN (PENGGILESAN) PLASTIK,,000B000A00070001000400090001,7,0,A003-02-05-01-04-09-01,true,1,1,106149
1709,KARET TABUNG GAS,,000B000A000700010003000200030001,8,0,A003-02-05-01-03-02-03-01,true,1,1,106150
1715,SUMBU KOMPOR,,000B000A000700010003000200030007,8,0,A003-02-05-01-03-02-03-07,true,1,1,106151
1745,PIRING STAINLESS STEEL,,000B000A000700010003000500030008,8,0,A003-02-05-01-03-05-03-08,true,1,1,106152
1759,GELAS / CUP STAINLESS STEEL,,000B000A000700010003000500050007,8,0,A003-02-05-01-03-05-05-07,true,1,1,106153
1770,CANGKIR PORSELEN,,000B000A000700010003000500070005,8,0,A003-02-05-01-03-05-07-05,true,1,1,106154
1773,PISAU MAKAN STAINLESS STEEL,,000B000A000700010003000500080002,8,0,A003-02-05-01-03-05-08-02,true,1,1,106155
1778,SEDOTAN KERTAS,,000B000A0007000100030005000A0001,8,0,A003-02-05-01-03-05-10-01,true,1,1,106156
1789,MATERAI,,00070008000U,3,0,A007-08-30,true,1,1,106157
1798,CASUAL,,000F0007000300020007,5,0,Z003-B001-05-01-07,true,1,1,106158
1830,ANTI NYAMUK BAKAR,,000B000A000100010001,5,0,A003-02-01-01-07,true,1,1,106159
1832,Perawatan & Suku Cadang Motor,,00050008,2,3,A005-02,true,1,1,106160
1863,PEMBERSIH LIDAH,,000B000800040008,4,0,A003-01-04-08,true,1,1,106161
3,UNUSED,,000F,1,8,Z003,false,0,0,106161
11,KONSUMSI BAYI,,00010001,2,3,A001-01,true,0,0,106161
17,ROKOK & LAINNYA,,00010008,2,5,A001-07,true,0,0,106161
28,UNUSED 3,,000F0002,2,0,Z003-02,true,0,0,106161
55,PERHIASAN ANAK,,00080009,2,6,A008-09,true,0,0,106161
79,KOPI MENTAH,,000100040001,3,2,A001-03-01,true,0,0,106161
82,TEH MENTAH,,000100040005,3,2,A001-03-04,true,0,0,106161
94,ES KRIM & LAINNYA,,000100060004,3,3,A001-05-04,true,0,0,106161
100,MIE KERING & PASTA,,00010006000A,3,7,A001-05-10,true,0,0,106161
113,BATU API REFILL,,000100080001,3,0,A001-07-01,true,0,0,106161
114,BOKS ROKOK,,000100080002,3,0,A001-07-02,true,0,0,106161
115,LIGHTER ROKOK,,000100080003,3,0,A001-07-03,true,0,0,106161
116,MINYAK REFILL LIGHTER ROKOK,,000100080004,3,0,A001-07-04,true,0,0,106161
118,PERAWATAN MULUT & GIGI ANAK & BAYI,,000200010001,3,4,A002-01-01,true,0,0,106161
119,PERAWATAN KESEHATAN ANAK & BAYI,,000200010002,3,2,A002-01-02,true,0,0,106161
120,PERAWATAN KULIT ANAK & BAYI,,000200010003,3,8,A002-01-03,true,0,0,106161
121,PERAWATAN MENYELURUH ANAK & BAYI,,000200010004,3,2,A002-01-04,true,0,0,106161
126,PERALATAN MANDI ANAK & BAYI,,000200020004,3,2,A002-02-04,true,0,0,106161
139,FRAGRANCE & DEODORAN,,000B00080005,3,3,A003-01-05,true,0,0,106161
140,PENCUKUR & PERONTOK RAMBUT,,000B00080006,3,3,A003-01-06,true,0,0,106161
141,KEBUTUHAN KHUSUS WANITA,,000B00080007,3,3,A003-01-07,true,0,0,106161
143,DIET,,000B00080009,3,2,A003-01-09,true,0,0,106161
145,KESEHATAN SEKSUAL,,000B0008000B,3,4,A003-01-11,true,0,0,106161
147,WELLNESS & RELAXATION,,000B0008000D,3,1,A003-01-13,true,0,0,106161
149,BAHAN LAUNDRY,,000B000A0002,3,4,A003-02-02,true,0,0,106161
152,UNUSED 2,,000F0001,2,1,Z003-01,true,0,0,106161
158,KALENG OLI,,000400010006,3,0,A004-01-06,true,0,0,106161
183,ALAT PEMADAM KEBAKARAN,,000400030001,3,0,A004-03-01,true,0,0,106161
193,LAMPU DARURAT (EMERGENCY LAMP),,00040003000B,3,0,A004-03-11,true,0,0,106161
204,SUKU CADANG MOBIL,,000500010002,3,2,A005-01-02,true,0,0,106161
210,BIDAL,,000500020002,3,0,A005-03-02,true,0,0,106161
211,EMROIDERY HOOP (ALAS MERAJUT),,000500020003,3,0,A005-03-03,true,0,0,106161
221,RADER,,00050002000D,3,0,A005-03-13,true,0,0,106161
226,SENAR PANCING,,000500030003,3,0,A005-04-03,true,0,0,106161
228,PERALATAN & PERLENGKAPAN BADMINTON,,000500040002,3,5,A005-05-02,true,0,0,106161
229,PERALATAN & PERLENGKAPAN BASKET,,000500040003,3,1,A005-05-03,true,0,0,106161
232,PERALATAN & PERLENGKAPAN PING PONG,,000500040006,3,3,A005-05-06,true,0,0,106161
236,PERALATAN & PERLENGKAPAN VOLLEY,,00050004000A,3,1,A005-05-10,true,0,0,106161
237,PERALATAN & PERLENGKAPAN WASIT,,00050004000B,3,2,A005-05-11,true,0,0,106161
238,PERALATAN & PERLENGKAPAN YOGA,,00050004000C,3,1,A005-05-12,true,0,0,106161
257,UNUSED 5,,000F0004,2,1,Z003-05,true,0,0,106161
261,JUICER,,000600010003,3,0,A006-01-03,true,0,0,106161
269,STEAMER (PENGUKUS) ELEKTRIK,,00060001000B,3,0,A006-01-11,true,0,0,106161
271,SUKU CADANG KOMPUTER,,000600020002,3,10,A006-02-02,true,0,0,106161
282,HAIR CLIPPER,,000600030009,3,0,A006-03-09,true,0,0,106161
347,BAKI KERTAS (PAPER TRAY),,000700080002,3,0,A007-08-02,true,0,0,106161
350,CAP/STEMPEL,,000700080005,3,3,A007-08-05,true,0,0,106161
370,STEMPEL & PERLENGKAPAN,,00070008000P,3,0,A007-08-25,true,0,0,106161
415,PAKAIAN PELINDUNG OLAHRAGA,,000800080003,3,7,A008-08-03,true,0,0,106161
421,LIONTIN ANAK-ANAK,,000800090006,3,0,A008-09-06,true,0,0,106161
435,SEPATU LOAFER PRIA,,0008000C0006,3,0,A008-12-06,true,0,0,106161
441,SEPATU BOOTS WANITA,,0008000D0004,3,0,A008-13-04,true,0,0,106161
465,EYE PRIMER,,000900040002,3,0,A009-04-02,true,0,0,106161
474,BRONZER ,,000900050004,3,0,A009-05-04,true,0,0,106161
476,FACE PAINT,,000900050006,3,0,A009-05-06,true,0,0,106161
483,LUDO,,000A00050004,3,0,A010-05-04,true,0,0,106161
487,PEROSOTAN,,000A00060003,3,0,A010-06-03,true,0,0,106161
500,TONGKAT PATROLI,,000A0008000A,3,0,A010-08-10,true,0,0,106161
513,MINUMAN SPORT,,000100030002000D,4,0,A001-02-01-13,true,0,0,106161
517,KOPI BIJI,,0001000400010001,4,0,A001-03-01-01,true,0,0,106161
526,----,,000F00030001,3,0,Z003-04-03,false,0,0,106161
572,CONE ES KRIM,,0001000600040001,4,0,A001-05-04-01,true,0,0,106161
578,GULA JAWA,,0001000600050005,4,0,A001-05-05-05,true,0,0,106161
582,ADONAN BEKU,,0001000600070001,4,0,A001-05-07-01,true,0,0,106161
614,MIESOA INSTAN BUNGKUS,,0001000600090005,4,0,A001-05-09-05,true,0,0,106161
638,CUKA,,00010006000D0001,4,4,A001-05-13-01,true,0,0,106161
665,BELIMBING,,0001000700010004,4,0,A001-06-01-04,true,0,0,106161
667,BLEWAH,,0001000700010006,4,0,A001-06-01-06,true,0,0,106161
682,PEPAYA,,000100070001000L,4,0,A001-06-01-21,true,0,0,106161
685,RAMBUTAN,,000100070001000O,4,0,A001-06-01-24,true,0,0,106161
686,SALAK,,000100070001000P,4,0,A001-06-01-25,true,0,0,106161
